Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-12-09,IDFCBANK,EQ,66.5,67.0,68.15,66.3,67.95,67.95,67.5,5358479,36167337055000.0,27576,2077501,0.38770000000000004
2016-12-12,IDFCBANK,EQ,67.95,67.95,68.0,66.0,66.55,66.5,66.9,2633805,17620467665000.0,16652,1143781,0.4343
2016-12-13,IDFCBANK,EQ,66.5,66.5,66.9,65.8,66.15,66.25,66.28,4823277,31969697105000.0,30340,2390575,0.49560000000000004
2016-12-14,IDFCBANK,EQ,66.25,66.05,66.35,64.55,64.85,64.75,65.21,6717022,43803747130000.0,42411,3866902,0.5757
2016-12-15,IDFCBANK,EQ,64.75,64.2,65.5,63.7,64.0,64.05,64.46,10925920,70427078495000.0,43055,6548650,0.5994
2016-12-16,IDFCBANK,EQ,64.05,64.45,64.45,63.5,63.65,63.7,63.87,5049329,32251519950000.0,31896,3001240,0.5944
2016-12-19,IDFCBANK,EQ,63.7,64.0,64.0,62.25,62.55,62.45,63.06,4549239,28685525325000.0,29472,2737725,0.6018
2016-12-20,IDFCBANK,EQ,62.45,62.5,62.85,61.05,61.35,61.25,61.65,6304345,38865669305000.0,28546,3330267,0.5282
2016-12-21,IDFCBANK,EQ,61.25,61.7,61.85,60.35,60.4,60.65,61.1,5410446,33059587264999.996,25198,2735163,0.5055
2016-12-22,IDFCBANK,EQ,60.65,60.35,60.55,59.3,59.5,59.5,59.81,5038019,30131183685000.004,27519,2699807,0.5359
2016-12-23,IDFCBANK,EQ,59.5,59.5,60.1,58.5,58.55,58.75,59.34,7222094,42852921655000.0,32292,3641646,0.5042
2016-12-26,IDFCBANK,EQ,58.75,58.75,58.75,55.35,56.15,56.2,56.75,7083364,40196653675000.0,34846,3600336,0.5083
2016-12-27,IDFCBANK,EQ,56.2,56.35,61.5,55.7,60.9,61.1,59.89,13937341,83473708825000.0,39683,5134819,0.36840000000000006
2016-12-28,IDFCBANK,EQ,61.1,61.25,61.35,59.3,59.55,59.6,60.2,6740319,40578658510000.0,28624,2413274,0.358
2016-12-29,IDFCBANK,EQ,59.6,59.65,60.4,58.75,59.1,59.3,59.45,28208312,167707923110000.0,47171,17791283,0.6307
2016-12-30,IDFCBANK,EQ,59.3,59.45,60.35,59.4,60.3,60.05,59.94,8144910,48820776265000.0,23754,3522528,0.4325
2017-01-02,IDFCBANK,EQ,60.05,60.75,61.0,59.5,61.0,60.8,60.35,3087997,18636909695000.0,12343,932347,0.3019
2017-01-03,IDFCBANK,EQ,60.8,61.25,61.7,60.6,60.8,60.75,61.06,6176696,37717452980000.0,31088,2823185,0.4571
2017-01-04,IDFCBANK,EQ,60.75,61.15,61.35,59.65,59.8,59.9,60.4,6437961,38887306030000.0,29121,3804742,0.5910000000000001
2017-01-05,IDFCBANK,EQ,59.9,60.1,60.9,60.1,60.75,60.65,60.53,6873224,41605286190000.0,35482,3579147,0.5207
2017-01-06,IDFCBANK,EQ,60.65,60.75,61.35,60.2,60.7,60.65,60.78,5350107,32517175875000.0,25849,2423656,0.45299999999999996
2017-01-09,IDFCBANK,EQ,60.65,60.75,62.35,60.5,62.0,61.9,61.56,6677934,41112605640000.0,23910,3024022,0.45280000000000004
2017-01-10,IDFCBANK,EQ,61.9,62.1,62.5,61.5,61.7,61.85,61.92,4548384,28163540785000.004,21408,2174605,0.4781
2017-01-11,IDFCBANK,EQ,61.85,62.4,63.35,62.1,62.85,62.95,62.82,7971437,50073927815000.0,28219,4242334,0.5322
2017-01-12,IDFCBANK,EQ,62.95,63.25,63.5,62.4,63.05,63.05,62.96,4580209,28836972145000.0,24349,2023874,0.44189999999999996
2017-01-13,IDFCBANK,EQ,63.05,63.35,63.75,62.5,63.2,63.25,63.18,4983692,31484651585000.004,39984,2241004,0.4497
2017-01-16,IDFCBANK,EQ,63.25,63.0,64.1,62.9,64.0,63.9,63.7,4352306,27724959939999.996,22644,2026860,0.4657
2017-01-17,IDFCBANK,EQ,63.9,64.15,64.75,63.8,64.65,64.6,64.34,6346690,40834954630000.0,35045,3353624,0.5284000000000001
2017-01-18,IDFCBANK,EQ,64.6,64.45,65.35,64.15,64.9,64.85,64.78,6787854,43973915020000.0,30337,3216813,0.4739
2017-01-19,IDFCBANK,EQ,64.85,65.0,65.2,64.5,64.8,64.75,64.82,5714258,37037961395000.0,33297,3047874,0.5334000000000001
2017-01-20,IDFCBANK,EQ,64.75,64.75,64.9,62.7,63.0,63.1,63.57,6966801,44286093890000.0,32683,4095091,0.5878
2017-01-23,IDFCBANK,EQ,63.1,63.0,63.85,62.8,63.4,63.35,63.39,6620432,41967468915000.0,27649,3625691,0.5477000000000001
2017-01-24,IDFCBANK,EQ,63.35,63.5,63.85,63.25,63.8,63.65,63.5,5991707,38046744630000.0,19792,3756493,0.6269
2017-01-25,IDFCBANK,EQ,63.65,64.0,65.9,63.8,65.6,65.6,65.23,10038598,65478463220000.01,48950,4458607,0.4441
2017-01-27,IDFCBANK,EQ,65.6,63.8,63.8,62.0,62.45,62.5,62.84,16255938,102154194750000.0,63864,8085653,0.4974
2017-01-30,IDFCBANK,EQ,62.5,62.45,63.2,61.55,61.85,61.8,62.27,8344724,51963471520000.0,32569,4108412,0.49229999999999996
2017-01-31,IDFCBANK,EQ,61.8,61.8,61.85,59.8,60.0,59.95,60.61,8240817,49947051040000.0,42907,4360110,0.5291
2017-02-01,IDFCBANK,EQ,59.95,60.0,61.35,59.6,61.25,60.85,60.43,10360928,62608100620000.01,44597,4958521,0.4786
2017-02-02,IDFCBANK,EQ,60.85,61.05,61.45,59.9,60.3,60.3,60.55,11281045,68302482460000.0,30441,5859962,0.5195000000000001
2017-02-03,IDFCBANK,EQ,60.3,61.0,62.05,60.4,61.85,61.65,61.17,10834164,66275803170000.01,36746,5804598,0.5357999999999999
2017-02-06,IDFCBANK,EQ,61.65,62.0,62.8,62.0,62.3,62.35,62.39,8637814,53894030720000.01,28072,4759129,0.551
2017-02-07,IDFCBANK,EQ,62.35,62.75,63.2,62.2,63.15,63.05,62.63,19741763,123643984700000.0,31810,13089861,0.6631
2017-02-08,IDFCBANK,EQ,63.05,63.35,63.65,62.5,63.1,63.0,63.02,7038819,44356316325000.0,28855,3167827,0.4501
2017-02-09,IDFCBANK,EQ,63.0,63.0,63.55,62.1,62.45,62.45,62.51,9245843,57795156365000.0,44441,4551088,0.4922
2017-02-10,IDFCBANK,EQ,62.45,62.7,62.95,62.3,62.8,62.75,62.65,7593301,47571979675000.0,26260,4773766,0.6287
2017-02-13,IDFCBANK,EQ,62.75,62.75,63.75,61.8,63.7,63.35,62.7,9437974,59172926685000.0,30561,5977817,0.6334000000000001
2017-02-14,IDFCBANK,EQ,63.35,63.7,64.0,62.1,62.2,62.35,62.91,11085687,69737575560000.0,39260,6705672,0.6049
2017-02-15,IDFCBANK,EQ,62.35,62.85,62.85,61.15,61.35,61.75,61.67,5062784,31219760760000.004,19785,2450536,0.484
2017-02-16,IDFCBANK,EQ,61.75,61.9,62.1,61.3,61.9,61.85,61.75,2922953,18049375310000.0,17760,1124528,0.3847
2017-02-17,IDFCBANK,EQ,61.85,62.5,64.1,62.3,62.95,62.9,63.08,10676397,67341687925000.0,26799,5578992,0.5226
2017-02-20,IDFCBANK,EQ,62.9,63.5,63.75,62.8,63.4,63.4,63.19,5800251,36650516200000.0,22350,3012119,0.5193
2017-02-21,IDFCBANK,EQ,63.4,63.8,63.8,62.85,63.0,63.0,63.05,8105898,51110893285000.0,24744,5595982,0.6904000000000001
2017-02-22,IDFCBANK,EQ,63.0,63.25,63.75,62.8,62.95,63.1,63.2,4958929,31341975020000.0,25616,2245666,0.4529
2017-02-23,IDFCBANK,EQ,63.1,63.0,63.4,62.5,62.75,62.75,62.95,7352224,46280341430000.0,22364,3965777,0.5394
2017-02-27,IDFCBANK,EQ,62.75,63.0,63.15,62.0,62.2,62.1,62.37,3800421,23702444340000.0,19151,1796032,0.47259999999999996
2017-02-28,IDFCBANK,EQ,62.1,62.0,62.85,61.9,62.5,62.5,62.42,9203911,57451544320000.01,18310,6244308,0.6784
2017-03-01,IDFCBANK,EQ,62.5,62.7,63.05,62.05,62.2,62.15,62.41,5510957,34392052125000.0,26531,3250139,0.5898
2017-03-02,IDFCBANK,EQ,62.15,62.5,62.5,60.0,60.15,60.15,61.3,8592454,52675366930000.0,40596,4894205,0.5696
2017-03-03,IDFCBANK,EQ,60.15,60.25,60.75,59.8,60.3,60.3,60.24,4761318,28683610345000.0,27948,2202325,0.4625
2017-03-06,IDFCBANK,EQ,60.3,60.5,61.05,60.4,60.9,60.9,60.82,3003707,18269420500000.0,18447,1272962,0.4238
2017-03-07,IDFCBANK,EQ,60.9,61.1,61.15,60.5,60.55,60.65,60.74,2859008,17365270140000.0,18579,1425247,0.4985
2017-03-08,IDFCBANK,EQ,60.65,60.65,60.85,60.0,60.35,60.25,60.34,2350450,14183041460000.0,17359,982171,0.4179
2017-03-09,IDFCBANK,EQ,60.25,60.3,60.6,60.0,60.0,60.1,60.27,2391191,14411833569999.998,18413,1198486,0.5012
2017-03-10,IDFCBANK,EQ,60.1,60.15,60.8,59.35,59.8,59.85,59.93,4435579,26583788900000.0,33225,2104721,0.47450000000000003
2017-03-14,IDFCBANK,EQ,59.85,60.8,61.25,60.45,60.9,60.8,60.65,8801475,53378693045000.0,26525,6431668,0.7306999999999999
2017-03-15,IDFCBANK,EQ,60.8,60.95,61.9,60.7,61.4,61.45,61.37,7062259,43341469920000.0,33098,4087090,0.5787
2017-03-16,IDFCBANK,EQ,61.45,62.15,62.4,61.5,61.9,61.75,61.88,12652460,78287434875000.0,35035,8735665,0.6904000000000001
2017-03-17,IDFCBANK,EQ,61.75,61.8,62.15,61.3,61.8,61.85,61.75,6945320,42883935325000.0,29837,4207202,0.6058
2017-03-20,IDFCBANK,EQ,61.85,62.1,62.1,61.35,61.65,61.6,61.59,4859030,29924676260000.004,23608,2836396,0.5837
2017-03-21,IDFCBANK,EQ,61.6,61.6,61.9,60.95,61.4,61.35,61.29,4093186,25089062620000.0,31136,2191368,0.5354
2017-03-22,IDFCBANK,EQ,61.35,61.05,61.05,60.0,60.15,60.3,60.35,5302887,32004751130000.0,32382,2978053,0.5616
2017-03-23,IDFCBANK,EQ,60.3,60.35,60.65,60.25,60.45,60.5,60.49,3856731,23330541680000.0,32453,2073944,0.5377000000000001
2017-03-24,IDFCBANK,EQ,60.5,61.0,61.5,60.5,60.95,60.95,61.1,9507474,58086947429999.99,34960,5063782,0.5326
2017-03-27,IDFCBANK,EQ,60.95,61.15,61.4,60.6,60.75,60.75,60.84,5543044,33724903139999.996,27094,3334010,0.6015
2017-03-28,IDFCBANK,EQ,60.75,61.3,61.5,60.3,60.4,60.5,60.8,7320287,44504067210000.0,34134,4530984,0.619
2017-03-29,IDFCBANK,EQ,60.5,60.8,60.8,60.3,60.5,60.45,60.55,7743010,46884413390000.0,32198,5261374,0.6795
2017-03-30,IDFCBANK,EQ,60.45,60.75,60.75,59.45,59.75,59.65,59.9,14256321,85393040325000.0,31957,8037453,0.5638000000000001
2017-03-31,IDFCBANK,EQ,59.65,60.0,60.35,58.9,59.55,59.3,59.56,20682263,123187099300000.0,41901,12476269,0.6032000000000001
2017-04-03,IDFCBANK,EQ,59.3,59.5,60.15,59.5,59.8,59.8,59.79,6061385,36238631165000.0,25635,3086453,0.5092
2017-04-05,IDFCBANK,EQ,59.8,59.95,60.95,59.8,60.4,60.45,60.41,11648305,70363326960000.0,33574,7125566,0.6117
2017-04-06,IDFCBANK,EQ,60.45,60.4,61.15,60.15,60.55,60.55,60.61,10336997,62654698470000.01,29622,5324993,0.5151
2017-04-07,IDFCBANK,EQ,60.55,60.3,62.25,60.0,60.25,60.25,61.08,32707420,199770110380000.0,46812,19187319,0.5866
2017-04-10,IDFCBANK,EQ,60.25,60.6,61.0,60.05,60.35,60.25,60.61,7863657,47659155565000.0,26872,4142597,0.5268
2017-04-11,IDFCBANK,EQ,60.25,60.1,61.25,60.1,60.85,60.9,60.91,15419608,93917049290000.0,30571,9218844,0.5979
2017-04-12,IDFCBANK,EQ,60.9,61.4,61.4,60.0,60.3,60.3,60.47,7468409,45162998415000.0,26886,3422289,0.4582
2017-04-13,IDFCBANK,EQ,60.3,60.5,60.75,59.95,60.1,60.05,60.3,5444426,32827863285000.004,26455,2831602,0.5201
2017-04-17,IDFCBANK,EQ,60.05,60.0,60.15,59.25,59.3,59.4,59.55,5869082,34949596735000.004,23501,3021231,0.5147999999999999
2017-04-18,IDFCBANK,EQ,59.4,59.75,60.55,58.75,58.9,59.1,59.78,9094902,54373321010000.0,31700,4095038,0.45030000000000003
2017-04-19,IDFCBANK,EQ,59.1,58.7,58.95,57.95,58.55,58.55,58.52,6095794,35674223480000.0,28379,3148622,0.5165
2017-04-20,IDFCBANK,EQ,58.55,58.65,58.85,58.15,58.7,58.65,58.58,6194163,36283570050000.0,23810,2627084,0.4241
2017-04-21,IDFCBANK,EQ,58.65,58.75,59.15,58.35,58.8,58.8,58.82,5719658,33642307164999.996,20731,3101451,0.5422
2017-04-24,IDFCBANK,EQ,58.8,58.85,59.15,58.6,58.9,58.75,58.83,6211985,36547652675000.0,23846,3296165,0.5306000000000001
2017-04-25,IDFCBANK,EQ,58.75,59.0,59.8,59.0,59.4,59.4,59.49,11343056,67482771090000.0,29470,5841671,0.515
2017-04-26,IDFCBANK,EQ,59.4,63.0,63.25,60.55,61.15,61.2,61.8,43277049,267469804160000.0,73786,18646873,0.43090000000000006
2017-04-27,IDFCBANK,EQ,61.2,61.7,65.75,61.2,65.25,65.2,64.03,64578722,413471049550000.0,97617,26853101,0.4158
2017-04-28,IDFCBANK,EQ,65.2,65.9,66.95,65.5,65.7,65.75,66.07,20399218,134782827320000.0,46627,8042888,0.3943
2017-05-02,IDFCBANK,EQ,65.75,66.1,66.45,64.8,65.15,65.3,65.51,19143750,125416411890000.02,52925,9720416,0.5078
2017-05-03,IDFCBANK,EQ,65.3,65.25,67.0,64.75,65.1,65.15,65.65,23806347,156293592065000.0,52463,9986016,0.41950000000000004
2017-05-04,IDFCBANK,EQ,65.15,65.5,66.45,65.4,65.95,65.9,65.95,18902746,124668796045000.0,50767,8387208,0.4437
2017-05-05,IDFCBANK,EQ,65.9,66.0,66.9,63.9,64.8,64.95,65.66,24182649,158775033335000.0,53625,10573254,0.4372
2017-05-08,IDFCBANK,EQ,64.95,64.95,65.7,64.8,65.1,65.15,65.26,8587269,56036900510000.0,26919,3472622,0.4044
2017-05-09,IDFCBANK,EQ,65.15,65.1,65.4,64.5,64.85,64.95,64.96,11179665,72623729370000.0,34360,5798423,0.5186999999999999
2017-05-10,IDFCBANK,EQ,64.95,65.3,66.0,65.0,65.1,65.15,65.42,11340232,74189616025000.0,31467,4632189,0.40850000000000003
2017-05-11,IDFCBANK,EQ,65.15,65.95,65.95,65.0,65.15,65.25,65.29,9253689,60413974510000.0,48235,5011088,0.5415
2017-05-12,IDFCBANK,EQ,65.25,65.4,65.45,64.05,64.1,64.35,64.63,9569435,61844992129999.99,28116,5093365,0.5323
2017-05-15,IDFCBANK,EQ,64.35,64.6,64.6,63.5,63.6,63.7,63.88,5670121,36222562450000.0,20648,3083034,0.5437
2017-05-16,IDFCBANK,EQ,63.7,63.95,63.95,63.05,63.35,63.35,63.34,9074822,57479456275000.0,32224,4422715,0.48740000000000006
2017-05-17,IDFCBANK,EQ,63.35,63.35,64.15,63.05,63.45,63.4,63.55,8001130,50850904970000.0,28988,3584819,0.44799999999999995
2017-05-18,IDFCBANK,EQ,63.4,63.1,63.25,61.4,61.6,61.6,62.31,8210507,51157858275000.0,28468,4416428,0.5379
2017-05-19,IDFCBANK,EQ,61.6,61.9,61.95,60.2,60.65,60.65,61.04,7917296,48325865620000.0,30155,3263744,0.4122
2017-05-22,IDFCBANK,EQ,60.65,60.9,61.05,59.5,59.7,59.75,60.03,7630488,45803092335000.0,21482,4137223,0.5422
2017-05-23,IDFCBANK,EQ,59.75,59.85,59.9,58.0,58.4,58.4,58.69,9722414,57056521529999.99,24931,4928385,0.5069
2017-05-24,IDFCBANK,EQ,58.4,58.65,58.8,56.6,56.8,56.85,57.73,7585286,43786798570000.0,27497,3621956,0.47750000000000004
2017-05-25,IDFCBANK,EQ,56.85,57.5,57.9,56.3,57.5,57.4,57.01,13304287,75848581155000.0,25973,6088067,0.4576
2017-05-26,IDFCBANK,EQ,57.4,57.65,58.9,57.4,58.4,58.35,58.02,8481144,49211481595000.0,38879,3450760,0.4069
2017-05-29,IDFCBANK,EQ,58.35,58.5,58.95,56.8,57.35,57.15,57.87,4673344,27046923989999.996,14457,1875493,0.40130000000000005
2017-05-30,IDFCBANK,EQ,57.15,57.15,58.1,56.6,57.85,57.95,57.41,5943496,34123860239999.996,27589,2814346,0.47350000000000003
2017-05-31,IDFCBANK,EQ,57.95,57.95,58.6,57.45,57.6,57.55,57.93,7455851,43190450145000.0,55231,3510957,0.47090000000000004
2017-06-01,IDFCBANK,EQ,57.55,57.55,58.05,57.05,57.85,57.85,57.62,5799942,33419748450000.0,27195,2169135,0.374
2017-06-02,IDFCBANK,EQ,57.85,58.15,59.0,57.9,58.7,58.7,58.48,5561267,32523364235000.004,20111,2753434,0.4951
2017-06-05,IDFCBANK,EQ,58.7,58.9,59.4,57.9,59.3,59.15,58.52,7893307,46191096720000.0,22356,4708164,0.5965
2017-06-06,IDFCBANK,EQ,59.15,59.5,59.6,58.6,58.95,59.05,59.06,5307851,31349038175000.0,25845,2095980,0.39490000000000003
2017-06-07,IDFCBANK,EQ,59.05,58.8,59.35,58.8,59.05,59.05,59.07,4571991,27004728095000.0,18875,1990720,0.4354
2017-06-08,IDFCBANK,EQ,59.05,59.1,59.25,58.6,58.8,58.8,58.89,3155306,18581762265000.0,11672,1638963,0.5194
2017-06-09,IDFCBANK,EQ,58.8,58.95,58.95,58.2,58.6,58.7,58.62,3098520,18163732200000.0,14207,1476955,0.4767
2017-06-12,IDFCBANK,EQ,58.7,58.6,58.7,57.8,57.8,57.95,58.13,4492381,26112172505000.0,12561,2454176,0.5463
2017-06-13,IDFCBANK,EQ,57.95,58.25,58.3,57.6,57.95,57.9,57.93,5621504,32564377310000.004,21217,3725363,0.6627
2017-06-14,IDFCBANK,EQ,57.9,58.05,58.2,57.6,57.85,58.0,57.95,5357326,31043347739999.996,23325,2790600,0.5209
2017-06-15,IDFCBANK,EQ,58.0,58.0,58.45,57.85,57.95,57.9,58.09,4312101,25048417830000.0,15660,2432924,0.5642
2017-06-16,IDFCBANK,EQ,57.9,58.0,58.15,57.25,57.25,57.3,57.63,4896217,28218441310000.004,25413,2725309,0.5566
2017-06-19,IDFCBANK,EQ,57.3,57.65,57.65,57.05,57.3,57.2,57.3,4826064,27652874695000.0,17753,2664027,0.552
2017-06-20,IDFCBANK,EQ,57.2,57.15,57.55,56.8,57.25,57.25,57.2,7819084,44725799485000.0,35516,4623597,0.5913
2017-06-21,IDFCBANK,EQ,57.25,57.25,57.4,57.0,57.1,57.15,57.2,5128399,29333648710000.004,34374,2758967,0.538
2017-06-22,IDFCBANK,EQ,57.15,58.15,58.3,57.0,57.15,57.15,57.54,9583084,55137114460000.0,25723,5568809,0.5811000000000001
2017-06-23,IDFCBANK,EQ,57.15,57.45,57.45,56.2,56.9,56.85,56.81,4621019,26252266175000.0,22753,2031991,0.4397
2017-06-27,IDFCBANK,EQ,56.85,57.0,57.15,55.4,55.45,55.7,55.98,7362657,41216923010000.0,27586,3797993,0.5158
2017-06-28,IDFCBANK,EQ,55.7,55.3,55.95,54.8,55.25,55.3,55.36,9143866,50616658975000.0,27629,4089338,0.4472
2017-06-29,IDFCBANK,EQ,55.3,55.75,55.75,54.6,54.9,54.9,55.11,21488899,118431154655000.0,42654,10623582,0.4944
2017-06-30,IDFCBANK,EQ,54.9,54.9,55.25,54.55,54.9,54.7,54.91,6351876,34876323745000.0,19488,3845106,0.6053000000000001
2017-07-03,IDFCBANK,EQ,54.7,54.85,55.2,54.55,54.9,54.95,54.85,7206228,39526538950000.0,25259,4282505,0.5943
2017-07-04,IDFCBANK,EQ,54.95,55.25,57.25,55.05,56.85,56.65,56.57,12769017,72233612005000.0,28499,5889985,0.46130000000000004
2017-07-05,IDFCBANK,EQ,56.65,57.05,64.7,56.8,62.5,62.35,60.96,43381760,264470733615000.0,78269,14194842,0.3272
2017-07-06,IDFCBANK,EQ,62.35,63.0,64.75,62.2,63.25,63.3,63.39,54868007,347800161605000.0,79475,23791012,0.4336
2017-07-07,IDFCBANK,EQ,63.3,65.2,66.0,63.9,64.6,64.7,64.95,41943522,272415921105000.03,77763,12710137,0.303
2017-07-10,IDFCBANK,EQ,64.7,71.15,71.15,64.55,65.15,65.2,65.57,14012205,91878644670000.0,33131,4735359,0.3379
2017-07-11,IDFCBANK,EQ,65.2,65.7,65.8,61.5,62.1,62.0,63.46,18252707,115825413130000.0,49288,5959984,0.3265
2017-07-12,IDFCBANK,EQ,62.0,62.0,64.8,61.6,63.75,63.85,63.57,19470144,123775385795000.0,47906,5734989,0.29460000000000003
2017-07-13,IDFCBANK,EQ,63.85,64.5,64.5,62.45,62.65,62.75,63.25,11271058,71292860915000.0,27602,5064777,0.44939999999999997
2017-07-14,IDFCBANK,EQ,62.75,62.5,63.45,62.25,62.65,62.75,62.78,11297083,70925945420000.0,24530,5071892,0.449
2017-07-17,IDFCBANK,EQ,62.75,63.3,63.3,61.4,61.5,61.65,61.99,9471138,58716019729999.99,20128,5323329,0.5621
2017-07-18,IDFCBANK,EQ,61.65,61.4,63.05,61.1,61.85,62.0,62.14,10847036,67398155670000.01,29952,4299708,0.39640000000000003
2017-07-19,IDFCBANK,EQ,62.0,62.45,62.55,61.55,62.0,61.95,62.21,12447005,77433258955000.0,27217,6629220,0.5326
2017-07-20,IDFCBANK,EQ,61.95,61.15,62.4,61.15,61.35,61.35,61.77,6975518,43084635295000.0,20040,2575621,0.36920000000000003
2017-07-21,IDFCBANK,EQ,61.35,61.1,61.75,60.0,60.25,60.35,60.94,7174233,43717301090000.0,19780,2814123,0.3923
2017-07-24,IDFCBANK,EQ,60.35,60.5,60.85,60.25,60.45,60.5,60.59,5064454,30687760010000.004,20827,2370619,0.4681
2017-07-25,IDFCBANK,EQ,60.5,60.9,60.9,60.2,60.45,60.5,60.5,3396913,20552878430000.0,11450,1438237,0.42340000000000005
2017-07-26,IDFCBANK,EQ,60.5,60.5,60.9,59.9,60.3,60.35,60.46,6596147,39877987405000.0,20244,2241657,0.3398
2017-07-27,IDFCBANK,EQ,60.35,60.45,61.35,58.7,59.05,59.15,60.14,20230181,121666828559999.98,45604,5885839,0.2909
2017-07-28,IDFCBANK,EQ,59.15,59.25,60.75,59.15,60.6,60.55,60.18,8737887,52581560000000.0,22930,2729744,0.3124
2017-07-31,IDFCBANK,EQ,60.55,60.65,60.8,59.35,59.6,59.45,59.84,8372161,50101160100000.0,24778,4005061,0.47840000000000005
2017-08-01,IDFCBANK,EQ,59.45,60.05,60.1,59.0,59.15,59.1,59.36,5119599,30391005270000.0,25606,2340796,0.4572
2017-08-02,IDFCBANK,EQ,59.1,59.45,59.45,58.1,58.15,58.35,58.79,5773394,33942072025000.0,16935,2797520,0.48460000000000003
2017-08-03,IDFCBANK,EQ,58.35,58.65,59.0,57.8,57.95,58.05,58.29,9124271,53181849070000.0,33243,4904892,0.5376
2017-08-04,IDFCBANK,EQ,58.05,58.0,58.4,56.8,57.25,57.3,57.31,8092450,46380925505000.0,18394,4670018,0.5771000000000001
2017-08-07,IDFCBANK,EQ,57.3,57.5,57.95,57.15,57.75,57.55,57.55,4566719,26280146190000.0,15149,2429638,0.532
2017-08-08,IDFCBANK,EQ,57.55,58.05,58.05,56.5,56.6,56.65,57.02,4787966,27302947380000.0,14954,2352384,0.4913
2017-08-09,IDFCBANK,EQ,56.65,56.6,56.7,55.8,56.0,56.3,56.29,7160758,40305625155000.0,19920,3894533,0.5439
2017-08-10,IDFCBANK,EQ,56.3,56.0,56.25,53.45,54.45,54.1,55.16,8544157,47128942715000.0,25512,4772451,0.5586
2017-08-11,IDFCBANK,EQ,54.1,53.5,54.35,52.55,53.5,53.25,53.51,10612157,56781401875000.0,34757,5747655,0.5416
2017-08-14,IDFCBANK,EQ,53.25,53.75,55.1,53.65,54.5,54.45,54.6,5385171,29400654164999.996,15557,2634631,0.4892
2017-08-16,IDFCBANK,EQ,54.45,54.9,55.9,54.4,55.85,55.75,55.07,9481309,52209972110000.0,22002,4185908,0.4415
2017-08-17,IDFCBANK,EQ,55.75,56.1,56.7,55.75,56.45,56.4,56.26,5278792,29700294414999.996,17253,2347150,0.4446
2017-08-18,IDFCBANK,EQ,56.4,56.45,56.45,55.4,55.8,55.85,55.8,3745521,20901179685000.0,17459,1492171,0.39840000000000003
2017-08-21,IDFCBANK,EQ,55.85,56.15,56.35,54.5,54.55,54.65,55.36,2862685,15848576650000.0,10534,1336528,0.4669
2017-08-22,IDFCBANK,EQ,54.65,54.95,55.15,54.1,54.75,54.45,54.46,3322138,18093248765000.0,20160,1446515,0.4354
2017-08-23,IDFCBANK,EQ,54.45,54.95,55.85,54.6,55.65,55.7,55.32,3006800,16634421015000.0,10316,1343228,0.44670000000000004
2017-08-24,IDFCBANK,EQ,55.7,55.7,55.7,55.05,55.15,55.2,55.27,2486392,13742657344999.998,12917,1215272,0.4888
2017-08-28,IDFCBANK,EQ,55.2,55.6,56.3,55.3,56.0,56.0,55.9,3293490,18411432500000.0,19784,1846557,0.5607
2017-08-29,IDFCBANK,EQ,56.0,55.7,55.8,55.0,55.2,55.2,55.37,2645547,14647439219999.998,13929,1201527,0.45420000000000005
2017-08-30,IDFCBANK,EQ,55.2,55.45,55.85,55.35,55.6,55.55,55.65,2323385,12928637700000.0,7433,1049683,0.4518
2017-08-31,IDFCBANK,EQ,55.55,55.7,55.7,54.65,54.9,54.85,55.05,5630734,30999240260000.004,15550,3455362,0.6137
2017-09-01,IDFCBANK,EQ,54.85,55.3,57.7,55.0,57.1,57.25,56.91,15961486,90843703325000.0,30597,9090202,0.5695
2017-09-04,IDFCBANK,EQ,57.25,57.7,57.95,55.9,57.1,57.15,57.03,6678256,38088090615000.0,19749,1962307,0.2938
2017-09-05,IDFCBANK,EQ,57.15,57.7,57.75,56.85,57.55,57.45,57.36,3553930,20386601405000.0,12296,1293529,0.364
2017-09-06,IDFCBANK,EQ,57.45,57.3,58.25,56.8,57.7,57.75,57.71,6071309,35038925114999.996,17837,2233352,0.3679
2017-09-07,IDFCBANK,EQ,57.75,58.2,58.2,57.05,57.2,57.25,57.58,4085978,23527932445000.0,12733,1748170,0.4278
2017-09-08,IDFCBANK,EQ,57.25,57.7,57.7,56.1,56.2,56.2,56.73,5442148,30870868680000.0,16857,2770850,0.5091
2017-09-11,IDFCBANK,EQ,56.2,56.5,56.95,56.0,56.2,56.25,56.47,2947587,16643784135000.0,11884,1344325,0.4561
2017-09-12,IDFCBANK,EQ,56.25,56.5,57.75,56.0,57.3,57.4,56.99,6978648,39771551915000.0,21757,3244375,0.46490000000000004
2017-09-13,IDFCBANK,EQ,57.4,57.4,59.3,57.1,58.9,58.9,58.69,12357298,72525532240000.0,30255,6075668,0.4917
2017-09-14,IDFCBANK,EQ,58.9,58.9,61.0,58.9,61.0,60.8,60.15,11550942,69474861375000.0,33831,4244343,0.3674
2017-09-15,IDFCBANK,EQ,60.8,60.7,60.9,59.5,60.35,60.45,60.24,13799458,83130419650000.0,27987,7308137,0.5296000000000001
2017-09-18,IDFCBANK,EQ,60.45,60.9,61.35,60.55,60.7,60.75,60.91,5169635,31489725630000.0,17698,1964487,0.38
